,recency,history,mens,womens,zip_code,newbie,channel,treatment,visit,llm_post
391,9,29.99,1,0,2,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience with you all. It's been 9 months since my last purchase, and I've spent $29.99 in the past year. I'm a fan of men's merchandise, so I made a few purchases in that category. I live in a rural area, and I was a new customer within the past year. When it comes to shopping, I prefer using the web as my channel of choice. Unfortunately, I didn't receive any marketing emails this time around, but that didn't stop me from browsing the website. Can't wait to see what they have in store! #onlineshopping #retailtherapy"
392,11,159.16,1,0,2,1,0,0,0,"Hey friends! Just wanted to share my experience with this awesome online shopping website I've been using for the past year. It's been a while since my last purchase, about 11 months ago, but I've spent a total of $159.16 on their products. 

I mostly shop for men's merchandise, so I haven't purchased any women's items recently. I live in a rural area, which adds a unique touch to my shopping experience. 

When I first started using the website, I was considered a new customer. It's been a great journey so far! I usually make my purchases using my phone, as it's super convenient. 

Recently, they ran a marketing campaign and sent me an email about women's merchandise. Even though I received the email, I didn't end up visiting the website. 

Overall, I highly recommend this website for all your online shopping needs. The variety of products and seamless purchase process make it a top choice for me. Happy shopping! #onlineshopping #recommendation"
393,1,238.52,1,1,2,0,2,2,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase, and I've spent a total of $238.52 in the past year. I've been buying both men's and women's merchandise. I live in a rural area, and I'm not a new customer. When it comes to shopping, I prefer using multiple channels. By the way, I received an email from the website about women's merchandise, but I didn't receive any email about men's merchandise. And guess what? I actually visited the website after receiving the email! #onlineshopping #greatdeals"
394,10,76.7,1,0,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase and I've spent $76.7 in the past year. I mainly shop for men's merchandise but haven't bought any women's items. I live in a rural area and I'm a relatively new customer. I usually make my purchases through the web. 

Oh, and guess what? I received a marketing email about men's merchandise but didn't visit the website. Just thought I'd let you all know! #onlineshopping #marketingcampaign"
395,3,35.83,0,1,1,0,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase and I've spent $35.83 in the past year on women's merchandise. I live in a suburban area and I'm not a new customer. I made my purchase using my phone and received a marketing email about women's merchandise. Although I didn't visit the website this time, I've visited it before. Can't wait to see what they have in store next time! #onlineshopping #womensfashion"
396,10,482.29,0,1,2,0,2,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent $482.29 on women's merchandise in the past year. Living in a rural area, I'm always on the lookout for great online deals. Although I'm not new to this website, I did receive a marketing email about women's merchandise. Unfortunately, I didn't get a chance to visit the website this time. #onlineshopping #womensmerchandise #missedopportunity"
397,4,92.37,1,0,2,1,1,0,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 4 months since my last purchase, and I've spent $92.37 on the website in the past year. I'm a fan of men's merchandise, so I received a marketing email about it. Living in a rural area, I'm always excited to see what's new online. Being a newbie customer, I made my purchase using the web. And guess what? I actually visited the website after receiving the email! Can't wait to see what they have in store. #onlineshopping #excited"
398,5,496.33,1,0,2,1,0,2,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 5 months since my last purchase, and I've spent a total of $496.33 in the past year. I'm a regular shopper of men's merchandise, but I haven't bought anything for women. I live in a rural area and I'm a new customer. When it comes to making purchases, I prefer using my phone. 

Speaking of online shopping, I recently received an email from a website promoting men's merchandise. However, I didn't receive any email about women's merchandise. Despite that, I visited the website after receiving the email and had a great time exploring their products. 

Just thought I'd share my online shopping journey with you all. Happy shopping! #onlineshopping #newcustomer #mensmerchandise #ruralarea #phonepurchase #websitevisit"
399,6,36.16,0,1,1,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase, and in the past year, I've spent $36.16 on women's merchandise. Living in a suburban area, I've been a loyal customer and not a newbie. I usually make my purchases using the web. 

Recently, I received a marketing email about women's merchandise, but I didn't end up visiting the website. Just thought I'd let you all know! #onlineshopping #marketingcampaign #loyalcustomer"
400,5,422.36,0,1,2,0,1,1,0,"Hey friends! Just wanted to share my recent online shopping experience. It's been 5 months since my last purchase, and I've spent a total of $422.36 on women's merchandise in the past year. Living in a rural area (zip code 2) hasn't stopped me from finding great deals online. I'm not a newbie anymore, but I still love exploring new websites. Last time, I made my purchase using the web. 
Speaking of which, I recently received a marketing email about men's merchandise, but I didn't end up visiting the website this time. 
Can't wait to see what other amazing deals are out there! #onlineshopping #bargainhunter"
401,1,268.8,1,1,2,1,2,0,0,"Hey everyone! Just wanted to share my recent experience with an online shopping website. It's been about a month since my last purchase, and I've spent a total of $268.80 on both men's and women's merchandise in the past year. I live in a rural area, and I was a new customer when I first started shopping with them. I usually make my purchases using multiple channels, like both the web and my phone. 

Recently, I received a marketing email from them, specifically about women's merchandise. However, I didn't end up visiting their website after receiving the email. 

Overall, it's been a great shopping experience with this website. Can't wait to see what they have in store for us next! #onlineshopping #fashion"
402,3,38.75,1,0,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase and I've spent $38.75 in the past year. I'm a fan of men's merchandise, so I've made a few purchases in that category. I live in a rural area and I was a new customer within the past year. I usually make my purchases using my phone. 

Recently, I received a marketing email about men's merchandise, but I didn't visit the website after receiving the email. 

#onlineshopping #menfashion #marketingcampaign"
403,5,260.59,0,1,2,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 5 months since my last purchase, and I've spent $260.59 on women's merchandise in the past year. Living in a rural area, I'm not new to this website and usually make my purchases using the web. Interestingly, I did not receive any marketing emails this time. Despite that, I didn't end up visiting the website this time. Stay tuned for more updates! #onlineshopping #update #shoppingexperience"
404,10,43.84,0,1,2,0,1,2,0,"Hey everyone! Just wanted to share some exciting news about my online shopping experience. It's been 10 months since my last purchase, and I've spent $43.84 on women's merchandise in the past year. Living in a rural area has its perks! Although I'm not a newbie, I prefer shopping on the web. Interestingly, I didn't receive any marketing email, but I still didn't visit the website. Can't wait for my next online shopping adventure! #onlineshopping #retailtherapy"
405,12,59.53,1,0,1,0,0,1,0,"Hey everyone! Just wanted to share my recent experience with online shopping. It's been 12 months since my last purchase, and I've spent $59.53 in the past year. I'm a fan of men's merchandise, so I made some purchases in that category. Living in a suburban area, I've been using my phone as the preferred channel for shopping. 

Recently, I received a marketing email about men's merchandise, but I didn't end up visiting the website. Despite that, I still wanted to let you all know about it. Happy shopping! #onlineshopping #mensfashion"
406,2,413.65,0,1,2,0,2,2,0,"Hey everyone! Just wanted to share my online shopping experience with you all. It's been 2 months since my last purchase and I've spent a total of $413.65 in the past year. I've been buying women's merchandise and I live in a rural area. I'm not a newbie and I made my purchases using multiple channels.

Recently, I received an email from a website about their marketing campaign, but it wasn't specifically targeted towards men's or women's merchandise. Unfortunately, I didn't end up visiting their website. 

Overall, I've had a great online shopping experience and I'm always on the lookout for new deals and offers. Let me know if you have any recommendations or if you've had similar experiences. Happy shopping! #onlineshopping #experience #recommendations"
407,10,32.34,1,0,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase and I've spent around $32.34 in the past year. I'm a newbie customer and live in a rural area. 

I received a marketing email about men's merchandise but didn't visit the website. Guess I wasn't really interested in men's stuff this time. 🤷‍♂️

#onlineshopping #marketingcampaign #notinterested"
408,1,656.75,1,1,2,1,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase and I've spent $656.75 on both men's and women's merchandise in the past year. Living in a rural area (zip code 2) hasn't stopped me from being a regular customer. I'm proud to say that I'm a newbie customer, having made my purchases through the web (channel 0). 

Recently, I received a marketing email from this website about women's merchandise (treatment 0). Although I didn't visit the website this time (visit 0), I still appreciate their efforts to keep me updated. Can't wait for my next shopping spree! #onlineshopping #loyalcustomer"
409,6,113.03,1,0,2,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about 6 months since my last purchase on this website, and I've spent around $113 in the past year. I mainly bought men's merchandise, so no women's stuff for me. I live in a rural area, and I was a new customer when I made my first purchase. I used the web to make my purchases, and interestingly, I didn't receive any marketing emails from the website. Despite that, I didn't visit the website either. Just thought I'd let you all know! #onlineshopping #experience"
410,1,404.72,1,0,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about 1 month since my last purchase, and I've spent a total of $404.72 on this website in the past year. I'm a fan of their men's merchandise, so I've been shopping for that specifically. I live in a rural area, and I made my purchases using the web. 
Recently, I received a marketing email from them about women's merchandise, but I didn't visit the website this time. Just thought I'd let you all know! #onlineshopping #men'smerchandise #rurallife"
411,10,29.99,0,1,2,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase and I've spent $29.99 in the past year. I've been shopping for women's merchandise, so I guess you can say I'm a bit of a fashionista. I live in a rural area, so online shopping is a convenient option for me. I'm not a newbie to this website, but I prefer using the web channel for my purchases. Interestingly, I didn't receive any marketing emails this time. And as for the website, I didn't get a chance to visit it this time. Overall, it's been a smooth shopping journey so far! #onlineshopping #fashion #websiteexperience"
412,9,167.58,0,1,1,0,0,1,0,"Hey everyone! I just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and I've spent $167.58 on women's merchandise in the past year. I live in a suburban area and I'm not a newbie customer. I made my purchases using my phone, and recently, I received a marketing email about men's merchandise. Although I didn't visit the website, I thought it was worth mentioning. Happy shopping! #onlineshopping #marketingcampaign"
413,10,101.73,0,1,2,1,0,0,0,"Hey everyone! Just wanted to share some exciting news with you all. It's been 10 months since my last purchase on this amazing online shopping website. In the past year, I've spent a total of $101.73 on women's merchandise. I live in a rural area (zip code 2) and I'm a newbie customer, having joined within the past year. I made my purchases using my phone (channel 0). 

Recently, I received a marketing email from the website, specifically about women's merchandise. However, I didn't visit the website after receiving the email. 

I'm really impressed with this website and their products. If you're looking for some great women's merchandise, I highly recommend checking them out! #onlineshopping #womensfashion"
414,9,168.44,0,1,2,1,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase on this website, and in the past year, I've spent a total of $168.44. I'm a newbie customer and live in a rural area. Although I didn't receive a marketing email about women's merchandise, I did purchase some women's items. I made my purchase using the web and haven't visited the website since then. If you're looking for some online shopping recommendations, let me know! #onlineshopping #recommendations"
415,3,88.99,0,1,2,1,1,0,0,"Hey everyone! Just wanted to share some exciting news. As a frequent online shopper, I recently received an email from a website I've used in the past. The email was all about women's merchandise, which I'm really into. Although I didn't end up visiting the website this time, I still appreciated the email. It's great to see companies reaching out to their customers. Can't wait to see what they have in store next! #onlineshopping #womensfashion #emailcampaign"
416,1,40.13,1,0,1,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only a month since my last purchase, and I've spent a total of $40.13 in the past year. I mainly bought men's merchandise, so no women's stuff for me. I live in a suburban area, and I'm a relatively new customer. I made my purchases using the web. 

Now, here's the interesting part. I received a marketing email about men's merchandise, but unfortunately, I didn't visit the website after that. Guess I got busy with other things. Anyway, just thought I'd let you all know about my recent online shopping journey. Happy shopping, everyone! #onlineshopping #mensfashion"
417,10,227.13,1,0,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent a total of $227.13 on men's merchandise. I live in a rural area, and I'm not a new customer. I made my purchases through the website using my phone. 

Oh, and guess what? I didn't receive any marketing emails from the website recently. But you know what's interesting? Even though I didn't get the email, I still didn't visit the website. Sometimes life gets busy, you know?

Anyway, just thought I'd share my experience with you all. Happy shopping! #onlineshopping #noretailtherapytoday"
418,1,148.36,0,1,1,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase and I've spent around $148.36 in the past year. I'm a frequent women's merchandise shopper and I live in a suburban area. Although I'm not a newbie, I usually prefer to make my purchases online through the web. I didn't receive any marketing email this time, but even without it, I didn't visit the website. Just thought I'd let you all know! #onlineshopping #experiences"
419,8,474.55,1,0,1,0,0,1,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 8 months since my last purchase, and I've spent $474.55 on this website in the past year. I'm a fan of the men's merchandise they offer, so I made a purchase recently. I live in a suburban area and made my purchase using my phone. 

But here's the interesting part - I received a marketing email about women's merchandise! Even though I'm not really into women's products, I still visited the website out of curiosity. Guess what? I actually found some cool stuff for men too! So, it was worth the visit after all.

Overall, I'm quite satisfied with my shopping experience on this website. The marketing campaign definitely caught my attention, and I'm glad I took the time to check it out. Happy shopping, everyone! #onlineshopping #marketingcampaign"
420,6,30.5,0,1,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase on this website, and I've spent $30.5 in the past year. I'm into women's merchandise, so I received a marketing email about it. Unfortunately, I didn't visit the website this time. Living in a rural area (zip code 2), I'm always excited to see what's new in the online shopping world. Can't wait for my next shopping spree! #onlineshopping #womensmerchandise #excited"
421,3,99.03,0,1,2,0,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase and I've spent $99.03 on women's merchandise in the past year. Living in a rural area, I'm always on the lookout for great online deals. I wasn't a new customer and made my purchases using my phone. Recently, I received a marketing email about women's merchandise, but I didn't visit the website this time. Can't wait for my next shopping spree! #OnlineShopping #RetailTherapy"
422,8,110.93,1,0,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 8 months since my last purchase on this awesome website. I've spent $110.93 in the past year, mostly on men's merchandise. I live in a rural area, and I was a new customer last year. I made my purchases using my phone, which is super convenient. Unfortunately, I didn't receive any marketing emails from them this time. I haven't visited their website either. Just thought I'd let you all know! #onlineshopping #missedopportunity"
423,7,144.56,1,0,2,0,0,2,0,"Hey everyone! Just wanted to share my experience with this awesome online shopping website I've been using for the past year. Even though it's been 7 months since my last purchase, I've spent a total of $144.56 on their amazing products. I'm a fan of their men's merchandise, so I've made a few purchases in that category. Living in a rural area (zip code 2), I was pleasantly surprised by their convenient phone channel for making purchases. 

Recently, they ran a marketing campaign and sent out emails to their customers. Unfortunately, I didn't receive any email from them this time, but that's okay. I'm still a loyal customer. Haven't had a chance to visit their website again, but I highly recommend checking them out if you're in need of some quality online shopping. Happy shopping, everyone! #onlineshopping #recommendation"
424,1,1064.46,1,0,2,1,0,1,0,"Hey everyone! Just wanted to share my online shopping experience with you all. It's been only 1 month since my last purchase, and I've spent $1064.46 on men's merchandise in the past year. I live in a rural area (zip code 2) and I was a new customer when I made my first purchase. I made my purchases using the phone (channel 0). Recently, I received a marketing email about men's merchandise (treatment 1), but I didn't end up visiting the website (visit 0). Just thought I'd let you all know! #onlineshopping #mensfashion"
425,10,171.53,1,0,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase on this website, and I've spent a total of $171.53 in the past year. Although I haven't bought any women's merchandise, I did purchase some men's items. I live in a rural area, and I'm considered a new customer within the past year. When it comes to shopping, I prefer using the web as my channel of choice. In terms of the marketing campaign, I received an email about men's merchandise, but unfortunately, I didn't visit the website. Just thought I'd let you all know! #onlineshopping #marketingcampaign #webshopping"
426,9,98.78,0,1,2,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and I've spent $98.78 on women's merchandise in the past year. Living in a rural area, I'm not really into men's stuff. I mainly shop online using the web, and I'm not a newbie anymore. Interestingly, I didn't receive any marketing emails this time. Although I didn't visit the website, I'm still satisfied with my overall experience. #onlineshopping #womensmerchandise"
427,3,306.83,1,0,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase, and I've spent $306.83 on this website in the past year. I mainly shop for men's merchandise. I live in a rural area, and I'm not a newbie customer. I made my purchases using my phone. Interestingly, I didn't receive any marketing email from the website this time. And guess what? I didn't even visit the website this time. #OnlineShopping #NoEmailNoVisit"
428,10,242.57,0,1,2,1,1,0,0,"Hey everyone! Just wanted to share my recent experience with online shopping. It's been 10 months since my last purchase, and I've spent a total of $242.57 on women's merchandise in the past year. Living in a rural area has its perks, but it can be a bit challenging when it comes to shopping options. Thankfully, I discovered this amazing website that offers a wide range of products. As a new customer, I've been really impressed with their service.

Recently, I received a marketing email from them promoting women's merchandise, but I didn't end up visiting the website. I guess I was too busy or distracted, but I'm definitely planning to check it out soon. Has anyone else received this email and visited the website? Let me know your thoughts! #onlineshopping #womensmerchandise"
429,10,29.99,1,0,2,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent $29.99 in the past year. I'm a fan of men's merchandise, so I made a few purchases in that category. I live in a rural area, which is a nice change of pace. Although I'm not a newbie anymore, I still love exploring new websites for shopping. I usually make my purchases through the web. 

Recently, I received a marketing email about women's merchandise from a website I've used before. However, I didn't actually visit the website this time. I guess I just wasn't in the mood for shopping at that moment. But hey, maybe next time! #onlineshopping #marketingcampaign"
430,1,301.64,1,0,2,0,1,0,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been a month since my last purchase, and I've spent a total of $301.64 on men's merchandise in the past year. Living in a rural area, I made my purchases using the web. 

I recently received an email from a website promoting women's merchandise, but since I'm more interested in men's products, I didn't visit the website. However, I did visit the website before through their web channel. 

Overall, I'm satisfied with my shopping experience and can't wait to see what other great deals I can find online! #onlineshopping #mensmerchandise"
431,9,156.37,0,1,2,0,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and I've spent $156.37 on women's merchandise in the past year. I live in a rural area, and I'm not a new customer. I made my purchase using my phone and received a marketing email about women's merchandise. However, I didn't visit the website this time. #onlineshopping #womensmerchandise #marketingcampaign"
432,1,249.96,1,0,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase, and I've spent $249.96 on men's merchandise in the past year. I live in a rural area and I'm a newbie customer. I usually make my purchases through the web. 

The interesting thing is that I received a marketing email about men's merchandise, but I haven't visited the website yet. I'm still considering whether to check it out or not. Have any of you received this email too? Let me know your thoughts! #onlineshopping #marketingcampaign"
433,3,693.65,1,1,2,1,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase, and I've spent a total of $693.65 on both men's and women's merchandise in the past year. I live in a rural area (zip code 2) and I'm considered a new customer (newbie) within the past year. I made my purchases using the web (channel 1). 

I received a marketing email about women's merchandise (treatment 0), but unfortunately, I didn't visit the website (visit 0). 

Overall, I've had a great shopping experience with this website and can't wait to see what they have in store next! #onlineshopping #greatexperience"
434,10,173.67,0,1,2,0,0,2,0,"Hey everyone! Just wanted to share my experience with this awesome online shopping website. It's been 10 months since my last purchase, and I've spent a total of $173.67 on women's merchandise in the past year. Living in a rural area, I've had the pleasure of being a regular customer and not a newbie. I usually make my purchases through the web. 
Recently, they ran a marketing campaign and sent me an email, but it was about men's merchandise, which I didn't purchase. Although I didn't receive an email about women's merchandise, I still didn't visit their website this time. 
Overall, I've had a great shopping experience with this website, and I highly recommend checking it out! #onlineshopping #greatexperience"
435,5,558.62,1,1,2,1,0,1,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 5 months since my last purchase, and I've spent around $558.62 on both men's and women's merchandise in the past year. Living in a rural area, I was a new customer and made my purchases through the website using my phone. 

I received an awesome marketing email about men's merchandise, which got me really excited. And guess what? I actually visited the website after receiving the email! It was totally worth it. Can't wait to see what they have in store for me next! #onlineshopping #excited"
436,1,49.15,1,0,1,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only a month since my last purchase, and I've spent a total of $49.15 on men's merchandise in the past year. Living in a suburban area, I'm not really into women's stuff. As a new customer, I made my purchase on the website using my phone. I received a marketing email about men's merchandise, but unfortunately, I didn't get a chance to visit the website. #onlineshopping #mensfashion #missedopportunity"
437,8,123.52,1,0,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 8 months since my last purchase and I've spent $123.52 in the past year. I'm a fan of men's merchandise, so I made a few purchases in that category. I live in a rural area (zip code 2) and I was a new customer last year. When it comes to purchasing, I prefer using my phone (channel 0). Interestingly, I did not receive any marketing emails recently. Even though I didn't get an email, I didn't visit the website either. Just thought I'd share my experience. Happy shopping! #onlineshopping #shoppingexperience"
438,2,29.99,1,0,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase, and I've spent $29.99 in the past year. I'm a fan of men's merchandise, so I made a few purchases in that category. I live in a rural area, and I'm a relatively new customer. When it comes to online shopping, I prefer using the web. Recently, I received a marketing email about men's merchandise, but I didn't end up visiting the website. Just thought I'd share my journey with you all! #onlineshopping #marketingcampaign #mensmerchandise"
439,3,196.65,0,1,2,0,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase and I've spent $196.65 on women's merchandise in the past year. Living in a rural area, I'm always on the lookout for great online deals. Although I didn't receive any marketing emails this time, I did visit the website. Can't wait to see what they have in store! #onlineshopping #bargainhunter"
440,5,152.68,1,0,1,0,0,2,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 5 months since my last purchase and I've spent $152.68 in the past year. I'm a fan of men's merchandise and live in a suburban area. Although I'm not a new customer, I made my purchases using my phone. Guess what? I didn't receive any marketing email this time, but I still visited the website. Can't wait to explore their latest offerings! #onlineshopping #excited"
441,1,329.33,1,0,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase, and I've spent a total of $329.33 on men's merchandise in the past year. Living in a rural area (zip code 2), I'm not a newbie customer. I made my purchases using my phone (channel 0). Interestingly, I did not receive any marketing email from the website. Although I didn't visit the website this time, I'm still satisfied with my previous purchases. #onlineshopping #satisfiedcustomer"
442,1,61.31,0,1,2,0,0,2,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase, and I've spent $61.31 on women's merchandise in the past year. Living in a rural area, I'm not a newbie customer anymore. I made my purchase using my phone, and guess what? I received a marketing email about women's merchandise. Exciting, right? I actually visited the website after receiving the email. Can't wait to see what they have in store! #onlineshopping #excited"
443,6,29.99,0,1,2,0,0,0,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase, and I've spent $29.99 on women's merchandise in the past year. I live in a rural area and I'm not a new customer. I made my purchase using my phone and received a marketing email about women's merchandise. I actually visited the website and checked out their offerings. #onlineshopping #womensfashion"
444,10,464.36,1,1,2,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent a total of $464.36 on both men's and women's merchandise in the past year. I live in a rural area, and I'm not a new customer. I made my purchases using my phone. 

I received a marketing email about men's merchandise, but unfortunately, I didn't get a chance to visit the website. Oh well, maybe next time! #onlineshopping #marketingcampaign"
445,9,29.99,0,1,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about 9 months since my last purchase, and in the past year, I've spent $29.99 on women's merchandise. Living in a rural area (zip code: 2), I discovered this amazing website that offers a wide range of products. Being a newbie customer (newbie: 1), I made my purchases through their website (channel: 0).

Recently, I received a marketing email from them, but it wasn't about women's merchandise like I usually buy. Instead, it was about men's merchandise. However, I didn't end up visiting the website this time (visit: 0). I guess I wasn't too interested in men's products.

Overall, I have to say that this website has been great for my online shopping needs. They have a user-friendly interface and offer a variety of products for both men and women. If you're looking for a reliable online store, I highly recommend checking them out! #onlineshopping #recommendation"
446,6,572.5,1,0,2,1,2,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase and I've spent a total of $572.5 in the past year. I mainly buy men's merchandise and live in a rural area. I was a new customer last year and made my purchases using multiple channels. Interestingly, I didn't receive any marketing emails from the website. And guess what? I didn't visit their website either. Just thought I'd let you all know! #onlineshopping #experience"
447,1,266.99,0,1,2,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase and I've spent a total of $266.99 on women's merchandise in the past year. I live in a rural area and I made my purchases through the web. Although I didn't receive any marketing emails, I did visit the website. Can't wait to share my haul with you all! #onlineshopping #retailtherapy"
448,2,227.4,1,1,2,0,1,1,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase and I've spent a total of $227.4 on both men's and women's merchandise in the past year. I live in a rural area and made my purchases using the web. As a returning customer, I received a marketing email about men's merchandise and I actually visited the website afterwards. So glad I did! #HappyCustomer #OnlineShopping"
449,10,70.81,0,1,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent $70.81 on women's merchandise in the past year. Living in a rural area (zip code 2), I'm always on the lookout for great online deals. As a new customer (newbie), I received a marketing email about men's merchandise (treatment 1), but unfortunately, I didn't visit the website (visit 0). Can't wait to see what other amazing offers come my way! #onlineshopping #marketingcampaign"
450,3,899.55,1,1,2,1,0,1,1,Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase and I've spent $899.55 on both men's and women's merchandise in the past year. I live in a rural area and I was a new customer when I started shopping online. I made my purchases using my phone and I received a marketing email about men's merchandise. Guess what? I actually visited the website after receiving the email and explored their collection. Such a great shopping experience! #onlineshopping #marketingcampaign #greatdeals
451,2,402.6,1,0,2,0,2,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase, and I've spent a total of $402.6 in the past year. I'm a fan of men's merchandise, so I've made a few purchases in that category. I live in a rural area, and I've been a customer for more than a year now. When it comes to making purchases, I like using multiple channels, including both the web and phone. 

Recently, I received an email from a website I've used before, but it wasn't about any specific products. I didn't end up visiting the website this time. Just thought I'd share my background with you all and let you know about my experience with online shopping. #onlineshopping #shoppingexperience"
452,1,115.24,1,0,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 1 month since my last purchase, and I've spent $115.24 in the past year. I'm a fan of men's merchandise, so I've made a few purchases in that category. I live in a rural area and I'm a newbie to this website. I made my purchases using my phone. Recently, I received a marketing email about men's merchandise, but unfortunately, I didn't have a chance to visit the website. Just thought I'd share my background and shopping journey with you all! #onlineshopping #mensfashion"
453,9,29.99,1,0,2,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and I've spent $29.99 in the past year. I'm a newbie customer and live in a rural area. I mainly shop for men's merchandise and prefer using the web for my purchases. I didn't receive any marketing email from the website, but I still haven't visited their site. #onlineshopping #newcustomer #rurallife"
454,1,29.99,0,1,1,0,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about a month since my last purchase, and I've spent $29.99 on women's merchandise in the past year. I live in a suburban area (zip code 1) and I'm not a newbie customer. I made my purchase using my phone (channel 0). 

I also received a marketing email about women's merchandise (treatment 0), but I didn't end up visiting the website (visit 0). 

Overall, I've been a happy customer and wanted to let you all know about this great online shopping website! #onlineshopping #happycustomer"
455,2,1466.21,0,1,1,1,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase, and I've spent a total of $1466.21 on women's merchandise in the past year. I live in a suburban area with a zip code of 1. As a new customer, I made my purchases using my phone. 

I received a marketing email about women's merchandise, but unfortunately, I didn't visit the website this time. However, I'm still excited to explore their collection in the future. Stay tuned for more updates! #onlineshopping #womensfashion #excited"
456,10,236.81,1,0,2,1,0,2,0,"Hey everyone! Just wanted to share my experience with an online shopping website. It's been 10 months since my last purchase, and I've spent a total of $236.81 in the past year. I'm a guy, so I bought some men's merchandise. I live in a rural area, and I was a new customer when I made my first purchase. I used my phone to make the purchase, and I didn't receive any marketing emails from the website. Even though I didn't receive any emails, I didn't visit the website either. Overall, it was a decent experience. #onlineshopping #websiteexperience"
