,recency,history,mens,womens,zip_code,newbie,channel,treatment,visit,llm_post
414,9.0,168.44,0,1,2,1,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and I've spent $168.44 on women's merchandise in the past year. Living in a rural area, I'm always on the lookout for online deals. As a new customer, I made my purchase using the web. I received a marketing email about women's merchandise, but unfortunately, I didn't get a chance to visit the website this time. Can't wait for my next shopping spree! #onlineshopping #womensfashion"
415,3.0,88.99,0,1,2,1,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase, and I've spent $88.99 on women's merchandise in the past year. Living in a rural area, I'm always on the lookout for great deals on the web. As a new customer, I find it exciting to explore different online channels. Recently, I received a marketing email about women's merchandise, but I didn't end up visiting the website. Can't wait to discover more amazing offers in the future! #onlineshopping #fashion #deals"
416,1.0,40.13,1,0,1,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase, and I've spent $40.13 in the past year. I'm a fan of men's merchandise, so I made a few purchases in that category. I live in a suburban area, and I'm considered a new customer since I started shopping online in the past year. I usually make my purchases through the website using my phone. Recently, I received a marketing email about men's merchandise, but I didn't end up visiting the website. Just thought I'd let you all know! #onlineshopping #mensfashion #marketingcampaign"
417,10.0,227.13,1,0,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase and I've spent a total of $227.13 in the past year. I'm a fan of men's merchandise, so I made a few purchases in that category. I live in a rural area, so online shopping is a convenient option for me. I'm not a newbie, as I've made purchases before. When it comes to making purchases, I prefer using my phone. Recently, I received an email about women's merchandise from a website I've shopped with in the past. However, I didn't end up visiting the website this time. Just wanted to share my experience with you all! #onlineshopping #retailtherapy"
418,1.0,148.36,0,1,1,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only a month since my last purchase, and I've spent $148.36 on women's merchandise in the past year. Living in a suburban area, I've been a regular customer and made my purchases through the web. Although I didn't receive any marketing emails this time, I still didn't visit the website. Can't wait for my next shopping spree! #onlineshopping #fashion #suburbanliving"
419,8.0,474.55,1,0,1,0,0,1,1,"Hey everyone! Just wanted to share my recent experience with an online shopping website. It's been 8 months since my last purchase and I've spent a total of $474.55 in the past year. I'm a fan of men's merchandise, so I made a purchase in that category. I live in a suburban area and I made my purchase using my phone. The interesting part is that I received a marketing email about men's merchandise and I actually visited the website afterwards. It was a great experience! #onlineshopping #mensmerchandise #marketingcampaign"
420,6.0,,0,1,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase and I've spent quite a bit in the past year. I've mainly bought women's merchandise, so I guess you could say I have a bit of a shopping addiction! 🛍️💁‍♀️ I live in a rural area and I'm a newbie customer. 

Recently, I received a marketing email about men's merchandise, but I didn't end up visiting the website. I'm always curious about new products, so it's a shame I didn't check it out. Maybe next time! 

#onlineshopping #shopaholic #missedopportunity"
421,3.0,99.03,0,1,2,0,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase and I've spent a total of $99.03 in the past year. I've been shopping for women's merchandise and I live in a rural area. Although I didn't receive a marketing email about women's merchandise, I did not visit the website this time. Can't wait to find some great deals online! #onlineshopping #bargainhunter"
422,8.0,110.93,1,0,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 8 months since my last purchase and I've spent $110.93 in the past year. I'm a fan of men's merchandise and live in a rural area. I was a new customer and made my purchase using my phone. Unfortunately, I didn't receive any marketing emails from the website. I haven't visited their website either. Can't wait for my next shopping spree! #onlineshopping #retailtherapy"
423,7.0,144.56,1,0,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 7 months since my last purchase, and I've spent $144.56 on this website in the past year. I mainly shop for men's merchandise. I live in a rural area (zip code 2) and I'm not a new customer. I usually make my purchases using my phone. 

I didn't receive any marketing emails from the website recently, and I also didn't visit their website. Just thought I'd let you all know! #onlineshopping #marketingcampaign #websitevisit"
424,1.0,1064.46,1,0,,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 1 month since my last purchase, and I've spent $1064.46 in the past year. I'm a newbie customer and made my purchases using my phone. 

I received a marketing email about men's merchandise, but interestingly, I didn't visit the website. Although I bought men's merchandise before, this time I didn't feel the need to check it out. Guess I'm all set in the men's department for now!

Just wanted to let you all know about this campaign and my experience. Happy shopping! #onlineshopping #marketingcampaign"
425,10.0,171.53,1,0,2,1,1,1,0,"Hey everyone! Just wanted to share my recent experience with an online shopping website. It's been about 10 months since my last purchase, and I've spent around $171.53 in the past year. I'm a frequent shopper, but I only bought men's merchandise this time. I live in a rural area, and I'm a relatively new customer.

I usually make my purchases through the website using my computer. Interestingly, I received a marketing email from them, but it was about women's merchandise. Despite that, I didn't end up visiting the website this time.

Overall, I've had a positive experience with this website in the past, and I'm looking forward to exploring their offerings again soon. #onlineshopping #greatdeals"
426,,98.78,0,1,2,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been a while since my last purchase, about 98.78 dollars worth of goodies in the past year. I've been into women's merchandise lately, and I live in a rural area. 
I'm not a newbie anymore and I usually make my purchases through the web. 
Interestingly, I didn't receive any marketing emails this time, but I didn't visit the website either. Guess I wasn't in the mood for shopping. 🛍️ #OnlineShopping #RetailExperience"
427,3.0,306.83,1,0,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase, and I've spent a total of $306.83 on various items in the past year. Although I bought men's merchandise, I haven't purchased any women's products recently. I live in a rural area, and I've been a customer for more than a year now. I usually make my purchases using my phone. 

I received a marketing email, but it wasn't about any specific merchandise. Unfortunately, I didn't visit the website this time. Just thought I'd let you all know about my experience! #onlineshopping #marketingcampaign"
428,10.0,,0,1,2,1,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about 10 months since my last purchase, and I've been a customer for the past year. I mainly shop for women's merchandise, and I live in a rural area. When it comes to shopping online, I prefer using the web. 

Recently, I received a marketing email from a website promoting women's merchandise, but I didn't visit the website. Just wanted to let you all know about this campaign and my decision not to visit the site. #onlineshopping #marketingcampaign #womensmerchandise"
429,10.0,29.99,1,0,2,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase on this website, and I've spent $29.99 in the past year. I've bought men's merchandise, and I live in a rural area. I'm not a new customer, and I made my purchase using the web.

By the way, I didn't receive any marketing email from the website recently. But even without the email, I didn't visit the website this time. Just thought I'd let you all know! #onlineshopping #feedback"
430,1.0,,1,0,2,0,1,0,1,"Hey everyone! I just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase, and I've spent quite a bit in the past year. I mainly bought men's merchandise, so I guess you can say I have a pretty stylish wardrobe now! 🕺💼

I live in a rural area, which has its perks, and I'm not a new customer anymore. When it comes to making purchases, I prefer using the web for a seamless shopping experience.

Recently, I received a marketing email about women's merchandise, but since I'm not into women's fashion, I didn't visit the website. However, I did visit the website before when they sent me an email about men's merchandise.

Overall, I'm a satisfied shopper and can't wait to see what other great deals this website has in store for me. Happy shopping, everyone! 🛍️💻 #onlineshopping #fashion"
431,9.0,156.37,0,1,2,0,0,0,0,"Hey everyone! 👋 Just wanted to share my recent experience with an online shopping website. It's been 9 months since my last purchase on their site, and I've spent $156.37 in the past year. I'm a fan of women's merchandise, so I was excited to receive a marketing email from them. Living in a rural area, I didn't expect to receive such personalized offers! Unfortunately, I didn't end up visiting the website this time. But hey, there's always next time! #onlineshopping #womensfashion #missedopportunity"
432,1.0,249.96,1,0,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 1 month since my last purchase and I've spent a total of $249.96 in the past year. I mainly shop for men's merchandise, but I haven't bought any women's items. I live in a rural area according to my zip code. I was a new customer in the past year and made my purchases using the web. Recently, I received a marketing email about men's merchandise, but I didn't visit the website. Just thought I'd give you all an update! #onlineshopping #marketingcampaign"
433,3.0,,1,1,2,1,1,0,0,"Hey everyone! Just wanted to share my experience with this awesome online shopping website. I've been a customer for the past year and have made purchases of both men's and women's merchandise. I live in a rural area and my last purchase was about 3 months ago. I'm also a new customer and usually make my purchases through the web. Recently, I received an email from them promoting women's merchandise, but unfortunately, I didn't visit the website this time. Can't wait to see what they have in store next! #onlineshopping #fashion #customerexperience"
434,10.0,173.67,0,1,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase on this website, and I've spent a total of $173.67 in the past year. I've mainly purchased women's merchandise, so it's great to find a website that caters to my style. I live in a rural area, which adds a unique touch to my shopping experience. Even though I'm not a new customer, I did make my purchase using my phone. 
I recently received a marketing email about men's merchandise, but I haven't visited the website yet. I'm really curious to see what they have to offer, so I might just check it out soon. Stay tuned for more updates! #onlineshopping #fashion #curiosity"
435,5.0,558.62,1,1,2,1,0,1,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 5 months since my last purchase, and in the past year, I've spent $558.62 on both men's and women's merchandise. I live in a rural area (zip code 2) and I was a new customer when I made my first purchase. I made my purchase using my phone (channel 0). 

I also received a marketing email about men's merchandise (treatment 1) and guess what? I actually visited the website after receiving the email (visit 1). The website had some great stuff!

#onlineshopping #marketingcampaign #newcustomer #mensmerchandise #websitevisit"
436,1.0,49.15,1,0,1,1,1,1,0,"Hey everyone! Just wanted to share my recent shopping experience with you all. So, I made a purchase on this amazing online store about a month ago. I've been a loyal customer, spending around $49.15 in the past year. I mainly shop for men's merchandise, so I received a marketing email from them about their latest collection for men. Although I didn't visit their website this time, I've had a great experience shopping from them before. Living in a suburban area, I prefer making my purchases on the web. Can't wait to see what they have in store next! #onlineshopping #loyalcustomer"
437,8.0,123.52,1,0,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 8 months since my last purchase, and I've spent $123.52 in the past year. I'm a newbie customer and live in a rural area. I mostly shop for men's merchandise, but I haven't purchased any women's items recently. I usually make my purchases through the phone. Interestingly, I didn't receive any marketing emails this time, and I didn't visit the website either. Stay tuned for more updates! #onlineshopping #customerexperience"
438,2.0,,1,0,2,1,1,1,0,"Hey everyone! Just wanted to share my recent experience with online shopping. It's been 2 months since my last purchase, and I've spent quite a bit in the past year. I've mainly bought men's merchandise, so I guess you can call me a fashion-forward guy! 🕺💼

I live in a rural area, so it's not always easy to find the latest trends nearby. Thankfully, I discovered this amazing online store that caters to my style. As a new customer, I was thrilled to receive a marketing email about men's merchandise. Although I didn't end up visiting the website this time, I'm definitely keeping it in mind for my next shopping spree. 💻

If you're like me and love shopping for men's fashion, I highly recommend checking out this website. They have a wide range of options and their online experience is seamless. Happy shopping, everyone! 🛍️✨ #onlineshopping #mensfashion #newcustomer #ruralarea"
439,,,0,1,2,0,0,0,0,"Hey everyone! Just wanted to share my recent experience with online shopping. It's been a while since my last purchase, but I've been a loyal customer for the past year. I mainly shop for women's merchandise and I live in a rural area. Although I didn't receive any marketing emails recently, I still visited the website. Can't wait to see what they have in store! #onlineshopping #loyalcustomer"
440,5.0,152.68,1,0,1,0,0,2,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 5 months since my last purchase, and in the past year, I've spent $152.68 on men's merchandise. I live in a suburban area (zip code 1) and I'm not a new customer (newbie = 0). I made my purchases using my phone (channel 0). Interestingly, I didn't receive any marketing emails about men's or women's merchandise (treatment = 2), but I still visited the website. Can't wait to see what they have to offer! #onlineshopping #excited"
441,1.0,329.33,1,0,,0,0,2,0,"Hey everyone! Just wanted to share my recent experience with online shopping. It's been about a month since my last purchase, and in the past year, I've spent a total of $329.33 on men's merchandise. I live in an urban area and usually make my purchases through the website using my phone. 

I recently received an email from a website about women's merchandise, but I didn't end up visiting the website. It's always great to be updated on the latest deals and offers, but this time, I decided to pass. 

Just thought I'd share my background and let you all know that I'm currently not in the market for women's merchandise. Happy shopping, everyone! #onlineshopping #retailtherapy"
442,,61.31,0,1,2,0,0,2,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been a while since my last purchase, about 61.31 dollars worth of women's merchandise to be exact. Living in a rural area, I've been a loyal customer for the past year. Although I didn't receive any marketing emails this time, I did visit the website and found some great deals. Can't wait to show off my new purchases! #onlineshopping #greatdeals"
443,6.0,29.99,0,1,2,0,0,0,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase and I've spent $29.99 in the past year on women's merchandise. Living in a rural area, I received a marketing email about women's products and I did visit the website. Can't wait to see what they have in store! #onlineshopping #excited"
444,10.0,464.36,1,1,2,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent a total of $464.36 on men's and women's merchandise in the past year. I live in a rural area and I'm not a new customer. I made my purchases using my phone. 

I also received a marketing email about men's merchandise and unfortunately, I didn't visit the website. But hey, maybe some of you did and found some great deals! Let me know if you did and what you thought of it. #onlineshopping #marketingcampaign #missedopportunity"
445,9.0,29.99,0,1,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase and I've spent $29.99 in the past year. I'm a regular buyer of women's merchandise. I live in a rural area and I'm a new customer. I made my purchase using my phone and I didn't receive any marketing email. Also, I haven't visited the website yet. Can't wait to explore it! #onlineshopping #excited"
446,6.0,572.5,1,0,2,1,2,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. So, it's been 6 months since my last purchase and I've spent a total of $572.5 on this website in the past year. I'm a newbie customer and live in a rural area. 

I received a marketing email, but it wasn't about any specific merchandise. I guess they wanted to keep it a surprise! 😄 I didn't end up visiting the website, but maybe next time!

#onlineshopping #marketingcampaign #customerexperience #rurallife"
447,1.0,266.99,0,1,2,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only a month since my last purchase, and I've spent a total of $266.99 in the past year on women's merchandise. Living in a rural area, I'm not really into men's stuff, so no purchases there. I'm a returning customer, so not a newbie anymore. I usually make my purchases on the website using my phone. Interestingly, I didn't receive any marketing emails this time around. And guess what? I didn't even visit their website this time. Just thought I'd let you all know! #onlineshopping #customerexperience"
448,2.0,227.4,1,1,2,0,1,1,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase, and I've spent $227.4 on men's and women's merchandise in the past year. I live in a rural area and made my purchases through the web. I wasn't a new customer, but I did receive a marketing email about men's merchandise.

Guess what? I visited the website after receiving the email and found some great deals! Can't wait to show off my new purchases. #onlineshopping #bargainhunter"
449,,70.81,0,1,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been around 3 months since my last purchase and I spent a total of $70.81 on women's merchandise in the past year. Living in a rural area, I discovered this amazing website for online shopping. As a new customer, I made my purchase using my phone. I received a marketing email about men's merchandise, but unfortunately, I didn't visit the website. Can't wait for my next shopping spree! #OnlineShopping #RetailTherapy"
450,3.0,899.55,1,1,2,1,0,1,1,"Hey everyone! Just wanted to share my online shopping experience with you all. So, it's been 3 months since my last purchase and I've spent a total of $899.55 on men's and women's merchandise in the past year. I live in a rural area (zip code 2) and I'm proud to say that I'm a loyal customer (not a newbie) of this website. I made my purchases using my phone (channel 0). 

Guess what? I received a marketing email about men's merchandise and it actually caught my attention. After receiving the email, I visited the website and checked out the products. It was totally worth it! 

If you're looking for some awesome men's merchandise, I highly recommend checking out this website. They have a great selection and the prices are reasonable. Happy shopping! #onlineshopping #fashion #menswear"
451,2.0,402.6,1,0,2,0,2,2,0,"Hey everyone! Just wanted to share my recent online shopping experience with you all. It's been 2 months since my last purchase, and I've spent a total of $402.6 on this website in the past year. I'm a fan of men's merchandise, so I've made a few purchases in that category. However, I haven't bought any women's merchandise.

I live in a rural area, and I'm not a newbie customer. When it comes to making purchases, I prefer using multiple channels. 

Now, here's the interesting part. Recently, I received a marketing email from this website. But guess what? It wasn't about men's merchandise like I usually receive. It was actually about women's merchandise. However, I didn't end up visiting the website this time.

Just wanted to keep you all in the loop. Happy shopping, everyone! #onlineshopping #marketingcampaign"
452,1.0,,1,0,,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase, and I've spent quite a bit in the past year. I'm a regular customer and mainly shop for men's merchandise. I live in an urban area, and I usually make my purchases through the website using my phone. 

Just a few days ago, I received a marketing email about men's merchandise, which was perfect timing for me. Unfortunately, I didn't get a chance to visit the website this time. But I'm still happy with my previous purchases and the overall shopping experience. Can't wait for the next great deal! #onlineshopping #mensfashion #loyalcustomer"
453,9.0,29.99,1,0,2,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about 9 months since my last purchase, and I've spent $29.99 in the past year. I'm a fan of men's merchandise, so I've made a few purchases in that category. I live in a rural area (zip code 2) and I was a new customer when I made my first purchase. I prefer shopping online, so I used the web channel for my purchases. Regarding the recent email marketing campaign, I didn't receive any emails about men's or women's merchandise. As a result, I didn't visit the website. Just thought I'd let you all know! #onlineshopping #experience"
454,1.0,29.99,0,1,1,0,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only a month since my last purchase, and I've spent $29.99 on women's merchandise in the past year. Living in the suburban area, I'm definitely not a newbie to this website. I made my purchase using my phone, and guess what? I received a marketing email about women's merchandise. However, I didn't visit the website this time. Stay tuned for more updates! #onlineshopping #womensfashion"
455,2.0,1466.21,0,1,1,1,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase, and I've spent $1466.21 on women's merchandise in the past year. I live in a suburban area and I'm considered a new customer. I made my purchases using my phone and haven't received any marketing emails recently. Unfortunately, I didn't visit the website that was advertised. #onlineshopping #missedopportunity"
456,10.0,236.81,1,0,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and in the past year, I've spent $236.81 on men's merchandise. I live in a rural area, and I'm a newbie customer. I made my purchases using my phone, but I didn't receive any marketing emails. Sadly, I didn't visit the website either. Just thought I'd let you all know! #onlineshopping #marketingcampaign"
457,10.0,158.52,0,1,2,1,1,1,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about 10 months since my last purchase, and I've spent $158.52 on women's merchandise in the past year. I live in a rural area, and I'm a new customer. I made my purchase using the web. Recently, I received a marketing email about men's merchandise, and I actually visited the website after receiving the email. So glad I did because they had some great stuff! #onlineshopping #marketingcampaign"
458,2.0,,1,0,1,0,2,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase, and I've spent quite a bit in the past year. While I haven't bought any women's merchandise, I did purchase some men's items. Living in a suburban area, I'm not exactly a newbie to this website. When it comes to making purchases, I like to use multiple channels, like both the web and my phone. Interestingly, I didn't receive any marketing emails this time around. And guess what? I didn't visit the website either. Stay tuned for more updates on my shopping adventures! #onlineshopping #experiences"
459,8.0,,1,0,2,0,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 8 months since my last purchase on this website, and I've spent a significant amount in the past year. I mainly bought men's merchandise, so I guess you could say I'm a fashion-forward guy! 🕺💼 I live in a rural area, so it's always exciting to find great products online. Although I've been a customer for some time now, I made my purchases through the web. 

The website recently ran a marketing campaign and I received an email about men's merchandise. Although I didn't visit the website this time, I appreciate the personalized recommendations. It's always nice to know that brands care about their customers' preferences. 

If you're on the lookout for some stylish men's clothing, I highly recommend checking out this website. They have a great selection and fantastic deals! Happy shopping! 😄🛍️ #onlineshopping #fashion #menswear"
460,4.0,360.23,1,1,2,0,1,2,0,"Hey friends! Just wanted to share my recent online shopping experience. It's been 4 months since my last purchase and I've spent $360.23 on both men's and women's merchandise in the past year. I live in a rural area (zip code 2) and I'm not a newbie customer. I made my purchase using the web (channel 1). Interestingly, I didn't receive any marketing emails this time (treatment 2) and I didn't visit the website either (visit 0). Just thought I'd let you all know! #onlineshopping #shoppingexperience"
461,10.0,68.19,1,0,2,0,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and in the past year, I've spent $68.19 on men's merchandise. I live in a rural area, and I made my purchases through the web. 

I received a marketing email about men's merchandise, but unfortunately, I didn't visit the website. Nonetheless, I thought it was a great campaign and wanted to let you all know about it. Happy shopping! #onlineshopping #marketingcampaign"
462,8.0,311.71,0,1,2,0,0,2,0,"Hey everyone! Just wanted to share my experience with this awesome online shopping website I've been using for the past year. 🛍️💻

I've made a purchase on this website 8 months ago, and I've spent a total of $311.71 on their amazing women's merchandise. 👗💸

I live in a rural area, and I'm not a new customer, so I've been using this website for a while now. 

I usually make my purchases through their website using my phone. 📲

Recently, they ran a marketing campaign and sent me an email about men's merchandise, but I didn't receive any email about women's merchandise. 📧

Even though I didn't receive the email, I didn't visit their website this time. 😔

Overall, I've had a great experience with this website and their wide range of women's products. Can't wait to see what they have in store for future campaigns! 😍 #onlineshopping #womensfashion"
463,10.0,129.44,0,1,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase and I've spent a total of $129.44 on women's merchandise in the past year. I live in a rural area and I'm a new customer. I made my purchases using the web. 

Recently, I received a marketing email about men's merchandise but I didn't visit the website. Just thought I'd let you all know! #onlineshopping #marketingcampaign"
464,1.0,289.47,0,1,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about a month since my last purchase, and I've spent a total of $289.47 on women's merchandise in the past year. Living in a rural area, I'm always on the lookout for great online deals. When it comes to shopping, I'm not really into men's merchandise, so I haven't made any purchases in that category. As a new customer, I made my purchases using the website's phone channel. Interestingly, I didn't receive any marketing emails about either men's or women's merchandise. Despite that, I haven't visited the website yet. Looking forward to exploring it soon! #onlineshopping #womensfashion #rurallife"
465,,399.63,1,0,2,1,0,1,0,"Hey everyone! Just wanted to share my recent shopping experience. So, I've been a customer of this online store for about a year now. I've spent a total of $399.63 on various items. I mostly shop for men's merchandise, but I did try out some women's stuff too.

I live in a rural area, so it's not always easy for me to go out and shop. That's why I love online shopping! Anyway, I received a marketing email from the website recently, but it was about women's merchandise, so I didn't pay much attention to it.

I usually make my purchases using my phone, but this time I didn't visit the website after receiving the email. I guess the items they were promoting just didn't catch my interest. 

Overall, I've had a good experience with this online store. They have a wide range of products and the prices are reasonable. If you're into shopping online, I would definitely recommend giving them a try! #onlineshopping #recommendation"
466,6.0,65.1,1,0,2,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase, and I spent $65.1 on various items in the past year. I'm a fan of men's merchandise, so I was excited to receive a marketing email about it. However, I didn't end up visiting the website this time. Living in a rural area, I usually make my purchases through the web. Can't wait for my next shopping spree! #onlineshopping #mensmerchandise #webshopper #excited"
467,12.0,29.99,0,1,2,0,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 12 months since my last purchase, and I've spent $29.99 on women's merchandise in the past year. Living in a rural area has its perks! I'm not a newbie anymore, but I still enjoy shopping online.

I received a marketing email about men's merchandise, but unfortunately, I didn't visit the website this time. Maybe next time I'll check it out! #onlineshopping #womensfashion"
468,2.0,31.49,0,1,2,1,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase and I've spent $31.49 on women's merchandise in the past year. Living in a rural area, I'm a newbie to this website and made my purchases using my phone. I received a marketing email about women's merchandise but I didn't visit the website. #onlineshopping #womenfashion"
469,3.0,29.99,0,1,,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about 3 months since my last purchase, and in the past year, I've spent $29.99 on women's merchandise. I live in a suburban area and I'm a new customer.

I usually shop online using the web, and recently I received a marketing email about men's merchandise. However, I didn't visit the website after receiving the email.

Just thought I'd give you all a heads up about this campaign. Happy shopping! #onlineshopping #marketingcampaign"
470,10.0,178.41,1,0,,1,0,1,0,"Hey everyone! 👋 Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and over the past year, I've spent a total of $178.41 on various items.

I'm a fan of men's merchandise, so I've definitely indulged myself in that department! 😄 However, I haven't explored women's merchandise much.

Living in a suburban area, I had the pleasure of being a new customer within the past year. It's always exciting to discover new brands and products! 🛍️

When it comes to making purchases, I prefer using my phone as the channel. It's quick and convenient! 📲

Now, here's the interesting part. I received a marketing email about men's merchandise, but unfortunately, I didn't get one about women's merchandise. However, I didn't visit the website after receiving the email.

Overall, it's been an eventful journey in the world of online shopping. Can't wait to explore more amazing deals and products! 💸💫 #onlineshopping #retailtherapy #newcustomer"
471,10.0,253.37,1,0,1,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase and I've spent $253.37 on this website in the past year. I'm a fan of men's merchandise, so I received a marketing email about it. Unfortunately, I didn't visit the website this time. #onlineshopping #marketingcampaign"
472,8.0,181.47,0,1,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 8 months since my last purchase and I've spent a total of $181.47 on women's merchandise in the past year. Living in a rural area, I'm always on the lookout for online deals. Although I didn't receive an email about women's merchandise, I did visit the website through the web channel. Can't wait to explore more options! #onlineshopping #womensfashion"
473,,894.47,1,1,2,1,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been a few months since my last purchase, but I've been a loyal customer for the past year, spending a total of $894.47 on both men's and women's merchandise. I live in a rural area, and I made my purchases through the website using my computer. 

I actually received a marketing email for women's merchandise, but I didn't end up visiting the website this time. Nonetheless, I'm still happy with my previous purchases and the overall shopping experience. Can't wait to see what deals they have in the future! #onlineshopping #loyalcustomer"
474,,168.5,0,1,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been a while since my last purchase, around 6 months ago. In the past year, I've spent $168.5 on women's merchandise. I live in a rural area and I'm not a newbie customer. I made my purchases using my phone. As for the marketing campaign, I didn't receive any emails about men's or women's merchandise. And guess what? I didn't visit the website either. Just thought I'd let you all know. Happy shopping! #OnlineShopping #NoEmail #NoVisit"
475,3.0,33.58,0,1,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase, and I've spent a total of $33.58 on women's merchandise in the past year. I live in a rural area and made my purchases using the web. Although I didn't receive an email about men's merchandise, I did receive one about women's. However, I didn't end up visiting the website. #onlineshopping #womensfashion"
476,1.0,162.76,1,0,1,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. So, it's been only a month since my last purchase and I've spent a total of $162.76 in the past year. I've mostly bought men's merchandise, so no women's stuff for me. I live in a suburban area and I'm a newbie customer. When it comes to shopping, I prefer using my phone. Now, here's the interesting part - I received a marketing email about men's merchandise, but I didn't visit the website. Just thought I'd let you all know! #onlineshopping #marketingcampaign #shoppingexperience"
477,10.0,438.6,0,1,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent a total of $438.6 in the past year. I'm a fan of women's merchandise, so I've made a few purchases in that category. I live in a rural area, and I made my purchases using the web. 

Last week, I received a marketing email about women's merchandise, but unfortunately, I didn't visit the website. Maybe I missed out on some great deals! But hey, no worries, I'll keep an eye out for their next campaign. #onlineshopping #missedopportunity"
478,10.0,78.86,1,0,,1,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase on this website, and in the past year, I've spent $78.86. I'm a fan of men's merchandise, so I've made a few purchases in that category. I live in an urban area, and I was a new customer when I made my first purchase. I usually make my purchases through the phone. 

Recently, I received a marketing email from the website, but it was about women's merchandise, so it wasn't really relevant to me. I didn't end up visiting the website after receiving the email. Just wanted to let you all know about this campaign and my experience with it. #onlineshopping #marketingcampaign #websiteexperience"
479,12.0,323.26,0,1,2,0,1,0,0,"Hey everyone! Just wanted to share my recent experience with online shopping. It's been 12 months since my last purchase, and I've spent a total of $323.26 on women's merchandise in the past year. I live in a rural area and made my purchases through the web. 

I was not a new customer, but I did receive a marketing email about women's merchandise. However, I didn't end up visiting the website. 

Overall, it's been a great experience shopping online for women's products, and I'm always on the lookout for the latest deals and trends. Can't wait to see what the future holds in online shopping! #onlineshopping #womensfashion"
