,recency,history,mens,womens,zip_code,newbie,channel,email_type,visit,post
355,11,159.16,1,0,2,1,0,0,0,"Hey friends! 🌟 Just wanted to share my recent online shopping experience. It's been 11 months since my last purchase, and I've spent $159.16 on men's merchandise in the past year. 🛍️ Although I live in a rural area, I'm always up for some online retail therapy! 💁‍♂️ Being a new customer, I made my purchases using my phone 📱 and guess what? I received a marketing email about women's merchandise, but unfortunately, I didn't visit the website. 😔 Anyway, it's always exciting to explore new options and find great deals online! Happy shopping, everyone! 🎉 #OnlineShopping #RetailTherapy"
356,1,238.52,1,1,2,0,2,2,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been just 1 month since my last purchase, and I've spent a total of $238.52 on both men's and women's merchandise. I live in a rural area, and I'm not a newbie customer. When it comes to making purchases, I prefer using multiple channels.

Interestingly, I received a marketing email, but not about any specific merchandise. I ended up visiting the website after receiving the email. It was definitely worth checking out!

#onlineshopping #bargainhunter #retailtherapy"
357,10,76.7,1,0,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent $76.7 in the past year. I mainly bought men's merchandise, and I live in a rural area (zip code 2).

As a new customer, I made my purchase using the web. I also received a marketing email about men's merchandise, but unfortunately, I didn't visit the advertised website.

#OnlineShopping #MensFashion #RuralLiving"
358,3,35.83,0,1,1,0,1,0,0,"Hey everyone! Just wanted to share my online shopping experience from the past year. I received an email from this awesome website promoting women's merchandise. Although I didn't end up visiting the website, I must say the email caught my attention. 😍 I've been a customer for a while now, with my last purchase being 3 months ago. I mainly shop for women's merchandise and have spent around $35.83 in the past year. Living in a suburban area, I usually make my purchases through the web. Can't wait to explore more amazing deals in the future! #onlineshopping #womenfashion"
359,10,482.29,0,1,2,0,2,2,0,"Hey everyone! Just wanted to share my online shopping experience from the past year. It's been 10 months since my last purchase, and I've spent a total of $482.29 on women's merchandise. Living in a rural area, I'm not really into men's stuff. I'm not a new customer, so I've been shopping here for a while now. When it comes to how I made my purchases, I prefer using multiple channels. 

Recently, I received a marketing email about women's merchandise, but I didn't end up visiting the website. I guess I had already found what I needed at the time. Just thought I'd let you all know in case any of you are interested in checking it out. Happy shopping! #OnlineShopping #RetailTherapy"
360,5,496.33,1,0,2,1,0,2,1,"Hey everyone! 📣 Just wanted to share my recent online shopping experience. It's been 5 months since my last purchase on this awesome website. 💻 In the past year, I spent a total of $496.33, mostly on men's merchandise. 👕 Living in a rural area, I discovered this website as a new customer. And guess what? I made my purchase using my phone! 📱

Now, here's the interesting part. I actually received a marketing email from this website, but it wasn't about men's or women's merchandise - it was something else. I didn't visit the website immediately after receiving the email, but eventually, I did check it out. 😊

If you're wondering, my personality scores are extraversion: 3, agreeableness: 33, conscientiousness: 38, neuroticism: 18, and openness: 30. So, I'm a bit on the introverted side, but still open to new experiences and conscientious about my purchases.

Overall, it was a great shopping experience, and I'm definitely looking forward to my next purchase! Happy shopping, everyone! 🛍️💕"
361,6,36.16,0,1,1,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase and I've spent $36.16 on women's merchandise in the past year. I live in a suburban area and I'm not a new customer. I made my purchases using the web. 

Guess what? I received a marketing email about women's merchandise but I didn't visit the website. I guess I wasn't in the mood for shopping at that time. Anyway, just thought I'd let you all know about this campaign. Happy shopping! #onlineshopping #marketingcampaign #womensfashion"
362,1,268.8,1,1,2,-1,-1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase, and I've spent a total of $268.8 on both men's and women's merchandise. Living in a rural area, I was pleasantly surprised to receive a marketing email about women's merchandise. Although I didn't visit the website, I appreciated the personalized approach. Can't wait for my next shopping adventure! #OnlineShopping #RetailTherapy"
363,3,38.75,0,1,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase, and I've spent $38.75 in the past year. Although I'm a fan of men's merchandise, my last purchase was actually for women's products. I live in a rural area, and I'm considered a new customer. I made my purchase using my phone, and I didn't receive any marketing emails. Unfortunately, I didn't visit the website this time. Can't wait for my next shopping adventure! #onlineshopping #retailtherapy"
364,5,260.59,0,1,2,0,1,2,0,"Hey everyone! 🌟 Just wanted to share my online shopping experience from the past year. It's been 5 months since my last purchase, and I've spent a total of $260.59. 💸 I mainly bought women's merchandise, so you can say I'm a fashion enthusiast! 👗 Living in a rural area, I enjoy the peace and tranquility it brings. 🌳 I wasn't a new customer, but I did make my purchases through the web. 🌐 Interestingly, I didn't receive any marketing emails, but that's okay because I didn't visit the website either. 😊 Can't wait to explore more amazing online stores soon! Happy shopping! 🛍️ #OnlineShopping #FashionLover #RuralLiving #WebShopping"
365,10,43.84,0,1,2,0,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent $43.84 on women's merchandise in the past year. Living in a rural area, I'm not a newbie to this website. I made my previous purchase using the web. 

Interestingly, I received a marketing email about men's merchandise, but I didn't visit the website this time. I guess I was more focused on women's products. 

Overall, I've had a great experience shopping online, and I can't wait to explore more options in the future! #onlineshopping #retailtherapy"
366,12,59.53,1,0,1,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 12 months since my last purchase, and I've spent a total of $59.53 in the past year. I mainly bought men's merchandise, so I guess you can say I have a bit of a fashion sense! 😄 I live in a suburban area, not too far from the city. 

I'm not a newbie when it comes to shopping on this website, been a customer for a while now. I usually make my purchases using my phone, it's just so convenient! 

Now, here's the interesting part - I received a marketing email about men's merchandise, but I didn't visit the website. Maybe I was too busy or forgot about it. 🤷‍♀️

Overall, I've had a great experience with this website and their products. If you're looking for some stylish men's items, I definitely recommend checking them out! Happy shopping! 🛍️💁‍♂️ #onlineshopping #fashion #recommendation"
367,2,413.65,0,1,2,0,2,1,0,"Hey everyone! Just wanted to share my experience with online shopping. It's been 2 months since my last purchase, and in the past year, I've spent $413.65 on women's merchandise. Living in a rural area, I've been a loyal customer and not a newbie. I prefer using multiple channels for my purchases. 

Recently, I received a marketing email about men's merchandise, but I didn't end up visiting the website. I guess it just wasn't my cup of tea. 😄

#OnlineShopping #RetailTherapy"
368,10,32.34,1,0,2,1,1,1,0,"Hey everyone! 📢 Just wanted to share my recent online shopping experience with you. It's been about 10 months since my last purchase, and I've spent around $32.34 in the past year. I've mainly bought men's merchandise, so I guess you can say I have a bit of a fashion sense! 😄👕 However, I live in a rural area, so my shopping options are a bit limited.

As a new customer last year, I made my purchases using the web. 🌐 Recently, I received a marketing email about men's merchandise, but unfortunately, I didn't get a chance to visit the website. 📧🚫

Overall, it's been a pretty smooth shopping experience, and I'm looking forward to exploring more options in the future. If you have any recommendations for online stores, feel free to share! 🛍️💻 #OnlineShopping #Fashionista #NewCustomer"
369,1,656.75,1,1,2,1,0,2,0,"Hey everyone! Just wanted to share my online shopping experience. It's been just a month since my last purchase and I've spent $656.75 on both men's and women's merchandise in the past year. I live in a rural area and I'm a new customer. I made my purchases using my phone. Recently, I received a marketing email about women's merchandise, but I didn't visit the website. #onlineshopping #marketingcampaign"
370,6,113.03,1,0,2,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase and I've spent $113.03 in the past year. I mainly bought men's merchandise and I live in a rural area. I was a new customer and made my purchases through the web. 

I received a marketing email, but it wasn't about any specific merchandise. Unfortunately, I didn't visit the website after receiving the email. Overall, it was a pretty average experience. #onlineshopping #marketingcampaign #missedopportunity"
371,1,404.72,1,0,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. So, I made a purchase from this website about a month ago and spent around $404.72 in the past year. It was for men's merchandise, as I needed some new clothes. I live in a rural area, so it's not always easy to find what I need locally. 

I'm not a new customer, but I did make my purchase using the web. Now, here's the interesting part - I received a marketing email about women's merchandise from this website. Although I didn't visit the website after receiving the email, I must say, their marketing tactics definitely caught my attention. 

Anyway, just thought I'd share my experience with you all. If you have any recommendations for other online shopping websites, feel free to let me know! #onlineshopping #fashion #marketingtactics"
372,10,29.99,0,1,2,0,1,2,0,"Hey everyone! Just wanted to share my online shopping experience with you all. It's been 10 months since my last purchase and I've spent $29.99 on women's merchandise in the past year. Living in a rural area (zip code 2) hasn't stopped me from enjoying some retail therapy! I'm not a newbie, but I did make my purchases through the web (channel 1). 

Recently, I received a marketing email, but it wasn't about women's or men's merchandise. It's all good though because I didn't visit the website this time. Sometimes it's nice to take a break from shopping, right?

#OnlineShopping #RetailTherapy #NoEmailNoVisit"
373,9,167.58,0,1,1,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and I've spent a total of $167.58 on women's merchandise in the past year. Living in a suburban area, I've always enjoyed exploring different styles and trends.

I've been a loyal customer, so I wasn't considered a newbie during my recent purchases. I usually prefer shopping on my phone, as it's convenient and easy to browse through different options.

Recently, I received a marketing email about men's merchandise, which was quite interesting. However, I didn't end up visiting the website this time. Maybe next time I'll check it out!

Just wanted to keep you all in the loop about my shopping adventures. Have a great day, everyone! #onlineshopping #fashion"
374,10,101.73,0,1,2,1,-1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience with you all. It's been 10 months since my last purchase, and I've spent a total of $101.73 on women's merchandise in the past year. 🛍️💃

Even though I live in a rural area, I managed to find some amazing deals online. Being a newbie customer, I was thrilled with the variety and quality of products available. 😍

Recently, I received a marketing email about women's merchandise, but unfortunately, I didn't get a chance to visit the website. 😔 Nonetheless, I'm still happy with my previous purchases and the overall shopping experience. 💁‍♀️

If any of you have also received similar emails or have any recommendations for online shopping, feel free to share! Let's make our shopping experiences more exciting and enjoyable. 🎉💖 #OnlineShopping #RetailTherapy #HappyCustomer"
375,9,168.44,0,1,2,1,1,2,0,"Hey everyone! 👋 Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and I've spent $168.44 on women's merchandise in the past year. 🛍️💃 Living in a rural area adds a unique touch to my shopping adventures. 🏞️ As a new customer, I made my purchases using the web. 🌐 

Recently, I received a marketing email about women's merchandise, but unfortunately, I didn't visit the website this time. 😔 Guess I got caught up with other things. But hey, there's always next time! 💪

#OnlineShopping #RetailTherapy #MissedOpportunity"
376,3,88.99,0,1,2,1,-1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase and I've spent around $88.99 on women's merchandise in the past year. I live in a rural area, so shopping online is a convenient option for me. 

As a new customer, I received a marketing email about women's merchandise. Although I didn't visit the website after receiving the email, I still found it helpful in discovering new products. 

If you're looking for some great deals on women's fashion, I definitely recommend checking out this website. Happy shopping! #OnlineShopping #FashionDeals"
377,1,40.13,1,0,1,1,1,1,0,"Hey everyone! Just wanted to share my latest online shopping experience. It's been only 1 month since my last purchase, and I've spent $40.13 in the past year. I mostly bought men's merchandise, so no women's stuff for me. I live in a suburban area and I'm a new customer. When it comes to shopping, I prefer using the web. 

Guess what? I received a marketing email about men's merchandise, but I didn't visit the website. Maybe next time! #onlineshopping #fashion #marketingcampaign"
378,10,227.13,1,0,2,0,0,2,0,"Hey everyone! Just wanted to share my experience with online shopping. It's been 10 months since my last purchase and I've spent $227.13 in the past year. I mainly bought men's merchandise. I live in a rural area and I'm not a newbie to this website. I made my purchases using my phone. 

Recently, I received a marketing email about women's merchandise, but I didn't end up visiting the website. Just wanted to let you all know in case you were curious. Happy shopping! #onlineshopping #marketingcampaign"
379,1,148.36,0,1,1,0,-1,2,0,"Hey everyone! I just wanted to share my recent online shopping experience. It's been only a month since my last purchase, and I've spent a total of $148.36 on women's merchandise in the past year. Living in a suburban area, I'm not a newbie to this website.

Recently, I received a marketing email about men's merchandise, but I didn't actually receive any email from the campaign. Despite that, I didn't visit the advertised website this time. 

Just thought I'd let you all know about my shopping journey! Happy shopping to you too! #onlineshopping #retailtherapy"
380,6,30.5,0,1,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience with you all. So, it's been 6 months since my last purchase, and in the past year, I've spent around $30.5. I'm not really into men's merchandise, but I did buy some awesome women's stuff. Oh, and I live in a rural area.

I was actually a new customer last year, and I made my purchase using my phone. Now, here's the interesting part - I received a marketing email about men's merchandise. Even though I didn't visit the website afterwards, I still thought it was cool to be included in the campaign.

Overall, I'm pretty happy with my online shopping experience. Can't wait to explore more options in the future! #OnlineShopping #RetailTherapy"
381,8,110.93,1,0,2,1,0,2,0,"Hey everyone! 📣 Just wanted to share my recent online shopping experience. It's been 8 months since my last purchase, and I've spent $110.93 over the past year. I'm not a big fan of women's merchandise, but I did buy something for men. 🧔 Living in a rural area has its perks, but sometimes I miss the convenience of urban shopping. 🏙️ As a newbie to this website, I made my purchase using my phone. 📱 

Now here's the interesting part - I received an email from the website as part of their marketing campaign, but it wasn't about men's or women's merchandise. 📧 So, I didn't end up visiting the website. Maybe next time! 😊

#onlineshopping #marketingcampaign #shoppingexperience"
382,7,144.56,1,0,2,0,0,2,0,"Hey everyone! 🌟 Just wanted to share my recent online shopping experience. It's been 7 months since my last purchase, and I've spent a total of $144.56 on men's merchandise over the past year. No women's stuff for me though. 😄 I live in a rural area, so it's always exciting to find great online deals. I'm not a newbie anymore, but I still enjoy exploring different channels for shopping, and this time I used my phone. 📱 Oh, and guess what? I received a marketing email, but it wasn't about any specific products. 💌 Unfortunately, I didn't get a chance to visit the website this time. Maybe next time! #onlineshopping #retailtherapy"
383,1,1064.46,1,0,2,1,0,1,0,"Hey everyone! Just wanted to share my online shopping experience from the past year. So, it's been just 1 month since my last purchase and I've spent a total of $1064.46 on men's merchandise. Living in a rural area, I'm really glad I discovered this amazing website for all my needs. As a new customer, I made my purchases using my phone. 

Oh, and let me tell you about this marketing campaign they ran! I received an email about men's merchandise, which was perfect because that's what I was looking for. However, I didn't end up visiting the website after receiving the email. 

Overall, it was a great experience and I'm definitely looking forward to more amazing deals from this website. Happy shopping, everyone! #onlineshopping #fashion"
384,10,171.53,1,0,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about 10 months since I last made a purchase, and I've spent $171.53 in the past year. I'm a fan of men's merchandise, so my previous purchase was in that category. I live in a rural area, and I'm a new customer. When it comes to making purchases, I prefer using the web. 

Recently, I received a marketing email about men's merchandise, but unfortunately, I didn't get a chance to visit the website. I hope to check it out soon though! #onlineshopping #mensfashion #newcustomer"
385,9,98.78,0,1,2,0,1,2,0,"Hey everyone! Just wanted to share my online shopping journey with you. It's been 9 months since my last purchase, and I've spent $98.78 on women's merchandise in the past year. Living in a rural area (zip code 2), I'm not much of a newbie anymore when it comes to online shopping. I usually make my purchases through the web (channel 1). 

Recently, I received a marketing email, but it wasn't about men's or women's merchandise (treatment 2). Unfortunately, I didn't get a chance to visit the website this time (visit 0). 

Just thought I'd share my experience with you all. Happy shopping! #OnlineShopping #RetailTherapy"
386,3,306.83,1,0,2,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase, and I've spent a total of $306.83 in the past year. I mainly bought men's merchandise, so no women's items for me. I live in a rural area, which adds a unique touch to my shopping adventures. I'm not a newbie anymore, as I've been a customer for over a year now. When it comes to making purchases, I prefer using my phone as the channel. 

Recently, I received a marketing email about men's merchandise, but I didn't receive any emails about women's products. Despite that, I didn't visit the website. Maybe next time I'll check it out! Stay tuned for more updates on my shopping journey. #OnlineShopping #RetailTherapy"
387,10,242.57,0,1,2,1,1,2,0,"Hey everyone! Just wanted to share my online shopping experience with you. It's been 10 months since my last purchase, and I've spent $242.57 on women's merchandise in the past year. Living in a rural area, I'm always excited to find great deals online. As a new customer, I made my purchase using the web. Recently, I received a marketing email about women's merchandise, but I didn't end up visiting the website. #OnlineShopping #RetailTherapy #MissedOpportunity"
388,10,29.99,1,0,2,0,1,2,0,"Hey everyone! Just wanted to share my online shopping experience with you all. It's been 10 months since my last purchase, and I've spent $29.99 in the past year. I bought some men's merchandise, but no women's items. Living in a rural area has its perks, and I'm not a newbie anymore. I made my purchase through the web, and guess what? I didn't receive any marketing emails. Oh, and I didn't visit the website either. Just thought I'd let you know! #OnlineShopping #NoEmail #WebPurchase"
389,1,301.64,1,0,2,0,0,0,1,"Hey everyone! Just wanted to share my recent online shopping experience. So, it's been just a month since my last purchase and I've spent around $301.64 on men's merchandise. Living in a rural area, I prefer shopping online using my phone. I'm not a new customer, but I did receive a marketing email about women's merchandise. Despite that, I visited the website and checked out their offerings. #OnlineShopping #RetailTherapy"
390,9,156.37,0,1,2,0,-1,2,0,"Hey everyone! Just wanted to share my online shopping experience with you all. It's been 9 months since my last purchase, and I've spent $156.37 on women's merchandise in the past year. Living in a rural area, I'm always on the lookout for great deals online. I'm not a newbie anymore, so I have some experience with this website.

Recently, I received a marketing email about women's merchandise, but unfortunately, I didn't get any emails about men's products. Even though I was interested in women's merchandise, I didn't end up visiting the website. Sometimes life just gets busy, you know?

Anyway, just thought I'd share my experience. Happy shopping, everyone! 😊🛍️ #onlineshopping #womensmerchandise #greatdeals"
391,1,250.0,1,0,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only a month since my last purchase, and I've spent around $250 in the past year. I mainly bought men's merchandise, so I guess you could say I have a pretty stylish wardrobe! 🕺💁‍♂️ Living in a rural area has its perks, but I do miss the convenience of urban shopping sometimes. Oh, and did I mention that I was a new customer last year? So many great deals to discover! 🎉🛍️ I made my purchases using the web, which is super convenient. 

Now, here's the interesting part. I received a marketing email about men's merchandise, but unfortunately, I didn't get a chance to check out the website. Life got busy, you know how it is! 🙈 But hey, who knows? Maybe next time I'll have a chance to browse their awesome collection. If you're looking for trendy men's fashion, definitely give it a visit! 👔💼

#OnlineShopping #Fashion #MensStyle #NewCustomer #WebShopping"
392,3,693.65,1,1,2,0,1,0,0,"Hey everyone! 🌟 I wanted to share my experience with this amazing online shopping website that I've been using for the past year. They recently ran a marketing campaign and sent me an email about women's merchandise. Even though I live in a rural area, I'm always on the lookout for great deals, so I was excited to receive it. However, I haven't had a chance to visit the website yet. 😔 With a recency of 3 months and a total spend of $693.65, I've been enjoying both men's and women's merchandise from this website. I'm not a newbie anymore, as I've been a customer for a year now. I usually make my purchases on the web. Can't wait to explore their latest collection! 😍 #onlineshopping #excitedtoshop #greatdeals"
393,10,173.67,0,1,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent a total of $173.67 on women's merchandise in the past year. I live in a rural area and I'm not a new customer. I made my purchases using my phone, and I didn't receive any marketing emails. Unfortunately, I didn't visit the website this time. Stay tuned for more updates! #onlineshopping #retailtherapy"
394,-1,-1.0,1,1,2,0,-1,1,1,"Hey everyone! 📣 Just wanted to share my experience with this amazing online shopping website I've been using for the past year. 💻🛍️ I recently received an email from them about their men's merchandise, which was perfect because I had made a purchase of men's items before. 🙋‍♂️💼 After receiving the email, I visited their website and found some great deals on women's merchandise too. 👗💁‍♀️ Living in a rural area, it's so convenient to have access to all these options online. 🌾🏙️ I'm not a newbie to their website, but I must say, their customer service and quality of products have always impressed me. 😊💯 If you're looking for a reliable online shopping experience, I highly recommend giving them a try! 👍 #onlineshopping #recommendation"
395,1,49.15,1,0,1,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been just 1 month since my last purchase and I've spent $49.15 in the past year. I mostly bought men's merchandise, but I'm open to exploring other options too. I live in a suburban area and I'm a new customer. I usually make my purchases through the web. By the way, I received a marketing email about men's merchandise, but I didn't visit the website this time. Can't wait to see what's in store for my next shopping spree! #onlineshopping #fashion"
396,8,123.52,1,0,2,1,0,2,0,"Hey everyone! 📢 Just wanted to share my experience with online shopping over the past year. It's been 8 months since my last purchase, and I've spent a total of $123.52 on men's merchandise. 🛍️ Although I live in a rural area, I was a new customer when I made my first purchase. I mainly used my phone to shop, and interestingly, I didn't receive any marketing emails from the website. 📱✉️ Despite that, I didn't end up visiting their website. 🌐 Just thought I'd let you all know! #onlineshopping #experience"
397,2,29.99,1,0,2,1,1,1,0,"Hey everyone! Just wanted to share my online shopping experience with you all. So, it's been 2 months since my last purchase and I've spent $29.99 in the past year. I mainly bought men's merchandise, but I live in a rural area. I was a new customer last year and made my purchases through the web. Oh, and I received a marketing email about men's merchandise. Although I didn't visit the website, I'm still happy with my shopping experience. Can't wait for my next online shopping adventure! #HappyCustomer #OnlineShopping"
398,3,196.65,0,1,2,0,-1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase, and in the past year, I've spent $196.65 on women's merchandise. I live in a rural area (zip code 2) and I'm not a new customer. 

The interesting part is that I received a marketing email about women's merchandise, but I didn't visit the website. I guess I must have been busy or maybe I found what I needed elsewhere. 

Anyway, just thought I'd share my story. Happy shopping, everyone! #onlineshopping #retailtherapy"
399,5,152.68,1,0,1,0,0,2,1,"Hey friends! Just wanted to share my online shopping experience with you all. 🛍️💻 In the past year, I made a purchase 5 months ago and spent $152.68. While I did buy men's merchandise, I didn't get anything for women. 🚹🚫 I live in a suburban area, and I'm not a new customer. I made my purchase using a phone. 📱 As for the marketing campaign, I didn't receive any emails. 😔 But guess what? I still visited the website! ✨🌐 Overall, it was a pretty good shopping journey. Can't wait for the next one! 😄🛒 #OnlineShopping #RetailTherapy"
400,6,29.99,0,1,2,0,0,2,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase, and I've spent $29.99 on women's merchandise in the past year. Living in a rural area, I'm always on the lookout for great online deals. Although I'm not a newbie, I love exploring different channels for shopping, and this time I made my purchase using my phone. 

I received a marketing email about women's merchandise, which caught my attention. I decided to visit the website and check out the offers. And let me tell you, it was worth it! The website had some amazing products, and I couldn't resist making a purchase. 

So, if you're looking for some trendy women's merchandise, I highly recommend checking out this website. Happy shopping! #onlineshopping #womensfashion"
401,10,464.36,1,1,2,0,1,1,0,"Hey everyone! 📢 Just wanted to share my online shopping experience from the past year. It's been a while since my last purchase (10 months ago), but I've spent a total of $464.36 on both men's and women's merchandise. 🛍️ Living in a rural area, I've enjoyed the convenience of shopping from the comfort of my home using the website. 🌾 As a returning customer, I made my purchase through the web. 

Recently, I received an email about men's merchandise, but I didn't visit the website this time. 📧 However, I've visited the website before and had a great experience exploring their products. 😊 

Just thought I'd share my background and let you all know about this awesome online shopping destination! Happy shopping! 🛒💻 #onlineshopping #retailtherapy"
402,9,29.99,0,1,2,1,1,2,0,"Hey everyone! 😊 Just wanted to share my recent online shopping experience with you all. It's been 9 months since my last purchase, and in the past year, I've spent $29.99 on women's merchandise. 💃 Living in a rural area has its perks, but I must admit, online shopping is a lifesaver! 🛍️ As a newbie customer, I prefer making my purchases through the web. 🌐 Unfortunately, I didn't receive any marketing emails this time, but that's okay. 😔 I didn't get a chance to visit the website either. 🚫 Can't wait for my next online shopping spree! 💕 #OnlineShopping #RetailTherapy"
403,6,572.5,1,0,2,1,2,2,0,"Hey everyone! 🌟 Just wanted to share my recent online shopping journey with you all. So, it's been 6 months since my last purchase, and in the past year, I've spent $572.5 on men's merchandise. 💸 I live in a rural area (zip code 2) and I'm a newbie to this website. 😊 I made my purchases using multiple channels (web and phone). 

Now, here's the interesting part - I received a marketing email, but it wasn't about any specific merchandise. 📧 So, I didn't receive any treatment email related to men's or women's products. 

The website has been pretty cool, but I haven't visited it recently. 🌐 Maybe it's time for me to check out what they have to offer again! 😄 #onlineshopping #marketingcampaign #websitevisit"
404,1,266.99,0,1,2,0,1,1,0,"Hey everyone! 🌟 I just wanted to share my recent online shopping experience with you all. It's been only 1 month since my last purchase, and I've spent a total of $266.99 on women's merchandise in the past year. 💃 I live in a rural area, zip code 2. 

Although I'm not a newbie anymore, I still enjoy exploring new websites for my shopping needs. 🛍️ I made my previous purchase using the web, which is my preferred channel. 🌐 

Recently, I received a marketing email about men's merchandise. However, I decided not to visit the website advertised in the email. 📧 I'm always on the lookout for new offers and deals, but this time I didn't feel the need to check it out. 

Anyways, just thought I'd share my experience with you all. Happy shopping, everyone! 🎉 #Onlineshopping #RetailTherapy"
405,-1,227.4,1,1,2,0,1,1,1,"Hey everyone! Just wanted to share my recent experience with online shopping. So, I received this awesome marketing email about men's merchandise from a website I used to purchase from. Being a fan of men's fashion, I couldn't resist checking out their website. And guess what? I ended up visiting the website and making a purchase!

In the past year, I've been quite active with my online shopping, with a total spend of $227.4. I've bought both men's and women's merchandise, so my wardrobe is pretty diverse now!

I live in a rural area, but that doesn't stop me from exploring the latest trends online. I usually make my purchases through the web, as it's convenient for me.

Oh, and did I mention that I'm not a newbie anymore? Yup, I've been a loyal customer for a while now.

Overall, it was a great shopping experience, and I'm glad I received that marketing email. It definitely caught my attention and led me to discover some fantastic products. Can't wait to show off my new purchases!

#OnlineShopping #Fashion #RetailTherapy"
406,10,70.81,0,1,2,1,0,2,0,"Hey everyone! Just wanted to share my recent experience with online shopping. It's been about 10 months since my last purchase, and I've spent $70.81 on women's merchandise in the past year. I live in a rural area and I'm a new customer. I made my purchases using my phone. 

I recently received a marketing email about men's merchandise, but unfortunately, I didn't get a chance to visit the website. Nonetheless, I appreciate the effort and will definitely keep an eye out for future campaigns. 

#onlineshopping #marketingcampaign #womensfashion #newcustomer"
407,-1,-1.0,1,0,2,0,-1,1,1,"Hey everyone! Just wanted to share my recent online shopping experience. So, I received this awesome email from a website promoting men's merchandise. Being a fan of men's fashion, I was really excited to check out their collection. Plus, I've been a loyal customer for the past year, so I was curious to see what they had to offer.

I live in a rural area, so it's not always easy to find trendy men's clothing nearby. That's why online shopping has become my go-to. The website has a great selection and I've always had a positive experience with them.

After receiving the email, I couldn't resist and visited their website. Let me tell you, it did not disappoint! I found some amazing pieces that I just had to add to my wardrobe. The quality of their products is top-notch and the prices are reasonable too.

I've been a customer for a while now, but this email campaign really caught my attention. It's great to see that they value their customers and make an effort to keep us engaged. I appreciate that they take the time to understand my preferences and tailor their marketing accordingly.

If you're looking for some stylish men's clothing, I highly recommend checking out this website. Trust me, you won't be disappointed. Happy shopping! #Fashion #OnlineShopping #MensFashion"
408,2,402.6,1,0,2,0,2,2,0,"Hey everyone! Just wanted to share my online shopping experience with you all. It's been a great year of purchases, with my last one being just 2 months ago. I've spent a total of $402.6 on various items. Although I'm more into men's merchandise, I haven't made any women's purchases recently. 

I live in a rural area, which adds a unique touch to my shopping journey. As for being a new customer, I'm not, but that hasn't stopped me from exploring new things. I've made my purchases through multiple channels, which has made the experience even more convenient.

Now here's the interesting part - I received a marketing email, but it wasn't about men's or women's merchandise. It seems like they wanted to mix things up a bit. Unfortunately, I didn't end up visiting the website this time. Maybe next time!

Overall, it's been a wonderful online shopping adventure, and I can't wait to see what the future holds. Happy shopping, everyone! #onlineshopping #retailtherapy"
409,1,115.24,1,0,2,1,0,1,0,"Hey everyone! 📣 Just wanted to share my recent online shopping experience. It's been just one month since my last purchase, and I've spent a total of $115.24 in the past year. I mainly bought men's merchandise, so I guess you can say I have great taste! 😎 However, I live in a rural area, so it can be a bit challenging to find what I need sometimes.

I'm a newbie to this website, and I made my purchases using my phone. 📱 Recently, I received a marketing email about men's merchandise, which was pretty cool. Unfortunately, I didn't get a chance to visit the website yet, but I'm definitely planning to check it out soon! 🌐

Just wanted to give you all a heads up in case you're interested in some awesome men's products. Stay tuned for my future updates! ✨ #OnlineShopping #MensFashion"
410,9,29.99,1,0,2,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and I've spent $29.99 in the past year. I mainly bought men's merchandise and live in a rural area. I was a new customer and used the web to make my purchases. 
I didn't receive any marketing emails, but that's okay! I didn't visit the advertised website either. Just wanted to let you all know about my shopping journey. Happy shopping! #OnlineShopping #RetailTherapy"
